Station,Quarter,DO,Temperature,pH,Salinity,NH3,PO4,TSS,Coliform,Transparency,COD,CN,As,Cd,Pb,Cu,Hg,Zn,Total_Cr,X,Y,H2S,BOD5,Alkalinity
NB7,Quý 4 2023,5.89,31.9,7.72,25.4,0.048,0.01,10.4,1.5,0.6,60.96845230989925,0.0005,0.0018,0.0001,0.00045,0.00045,0.00025,0.0138,0.00045,2325055,427799,0.03311916981122381,26.410910655205527,106.4386769639775
NB7,Quý 1 2024,5.88,27.6,7.88,25.8,0.053,0.01,7.6,1.0,1.0,124.65037042059615,0.0015,0.0016,0.0001,0.0001,0.0014,0.0001,0.0132,0.0007,2325055,427799,0.05080018894583321,46.762470005114416,153.61232549829583
NB7,Quý 2 2024,5.96,33.1,7.83,25.3,0.058,0.01,9.2,1.0,0.6,26.271763595251755,0.0015,0.0009,0.0001,0.0001,0.0017,0.0001,0.0124,0.0006,2325055,427799,0.020016010318232445,13.48063862351284,50.907183072306054
NB7,Quý 3 2024,5.83,32.8,7.83,25.2,0.038,0.075,10.8,1.0,0.7,97.45426061897027,0.0015,0.0021,0.0001,0.0001,0.00015,0.0001,0.0198,0.0001,2325055,427799,0.043845484720092594,38.41545628500257,137.3769457418343
NB7,Quý 4 2024,5.96,31.1,7.78,25.8,0.042,0.01,9.5,1.0,0.5,86.49710095014261,0.0015,0.0011,0.0001,0.0012,0.00015,0.0001,0.0256,0.0006,2325055,427799,0.0408262882292361,34.924166899803915,129.5094240932911
NB8,Quý 1 2021,5.53,22.2,7.44,25.9,0.015,0.01,16.2,1.5,0.5,52.22978236915469,0.0005,0.001,0.0001,0.00045,0.00045,0.00025,0.0229,0.00045,2324600,433954,0.03019186614360425,23.34054351255319,96.23400177212822
NB8,Quý 2 2021,6.75,31.4,7.75,26.3,0.004,0.01,16.7,1.5,0.7,31.157445655440196,0.0005,0.0041,0.0001,0.00045,0.0011,0.00025,0.01,0.00045,2324600,433954,0.02216592327823368,15.448399873301211,62.157685824461815
NB8,Quý 3 2021,5.89,31.8,7.62,26.0,0.015,0.021,21.6,1.5,0.5,78.23263132939749,0.0005,0.0031,0.0001,0.00045,0.00045,0.00025,0.0136,0.00045,2324600,433954,0.038446018485279766,32.23185096891263,122.88518030855478
NB8,Quý 4 2021,6.19,26.1,7.79,26.4,0.037,0.01,21.7,1.5,0.5,54.31830254978059,0.0005,0.003,0.0001,0.00045,0.00045,0.00025,0.0121,0.00045,2324600,433954,0.030908337599418745,24.08317769700843,98.8202916374479
NB8,Quý 1 2022,5.93,26.7,7.92,26.2,0.015,0.01,22.4,1.5,0.5,86.23213186991977,0.0005,0.0013,0.0001,0.00045,0.00045,0.00025,0.0113,0.00045,2324600,433954,0.04075143188419349,34.8386760175346,129.30704845418816
NB8,Quý 2 2022,5.9,27.8,7.89,26.0,0.015,0.01,22.5,1.5,0.5,75.8834408624386,0.0005,0.003,0.0001,0.00045,0.00045,0.00025,0.0136,0.00045,2324600,433954,0.037751220394884544,31.45630544054222,120.87408582093772
NB8,Quý 3 2022,5.86,30.9,7.84,25.8,0.015,0.01,14.6,1.5,0.4,197.80289306557242,0.0005,0.002,0.0001,0.00045,0.00045,0.00025,0.0063,0.00045,2324600,433954,0.06,60.0,184.07115565283664
NB8,Quý 4 2022,5.86,29.7,7.81,25.5,0.015,0.01,23.7,1.5,0.4,64.76732768659535,0.0005,0.0024,0.0001,0.00045,0.00045,0.00025,0.0122,0.00045,2324600,433954,0.0343385530321998,27.717488619657846,110.42577490107902
NB8,Quý 1 2023,5.97,26.9,7.95,26.3,0.015,0.01,22.4,1.5,0.4,40.25745390467599,0.0005,0.0023,0.0001,0.00045,0.00045,0.00025,0.0139,0.00045,2324600,433954,0.025837666448833462,18.957596633849306,79.06010029512541
NB8,Quý 2 2023,5.97,31.5,7.86,25.8,0.015,0.01,9.3,1.5,0.5,83.48446694932566,0.0005,0.0033,0.0001,0.00045,0.00045,0.00025,0.0131,0.00045,2324600,433954,0.039969663064825765,33.94900387356107,127.17102539825265
NB8,Quý 3 2023,5.8,30.2,7.87,25.6,0.039,0.01,23.6,1.5,0.3,85.57164364011497,0.0005,0.0016,0.0001,0.00045,0.00045,0.00025,0.006,0.00045,2324600,433954,0.040564434071698956,34.62534244403882,128.7998673588706
NB8,Quý 4 2023,5.84,29.8,7.89,25.7,0.036,0.01,24.3,1.5,0.4,170.74358139832492,0.0005,0.0026,0.0001,0.00045,0.00045,0.00025,0.0116,0.00045,2324600,433954,0.06,60.0,174.36750300961745
NB8,Quý 1 2024,5.9,26.5,7.97,26.2,0.044,0.01,21.2,1.0,0.5,124.25816414838191,0.0015,0.0023,0.0001,0.0001,0.0005,0.0001,0.0111,0.001,2324600,433954,0.05070451611312128,46.6448930686685,153.40444983658313
NB8,Quý 2 2024,5.91,31.2,7.91,25.7,0.039,0.01,23.4,1.0,0.6,92.9772662754277,0.0015,0.001,0.0001,0.0001,0.0013,0.0001,0.0137,0.0007,2324600,433954,0.04262925438527171,36.999018465681324,134.27484236598036
NB8,Quý 3 2024,5.76,30.4,7.93,25.5,0.046,0.089,24.2,1.0,0.3,181.8712033507396,0.0015,0.0019,0.0001,0.0001,0.00015,0.0001,0.0175,0.0001,2324600,433954,0.06,60.0,178.53211564878248
NB8,Quý 4 2024,5.75,24.4,7.85,25.6,0.054,0.01,21.7,1.0,0.5,36.418526674132565,0.0015,0.0012,0.0001,0.001,0.0015,0.0001,0.0246,0.0004,2324600,433954,0.02433427467625831,17.499035503602673,72.44947782708596
NB9,Quý 1 2021,8.1,21.5,7.79,29.7,0.284,0.01,13.6,40.0,1.1,50.80526219313484,0.0005,0.0008,0.0001,0.00045,0.00045,0.00025,0.0088,0.00045,2313924,420738,0.029696562172058124,22.83059028450269,94.4099386900101
NB9,Quý 2 2021,6.33,28.6,8.1,29.6,0.135,0.01,8.2,70.0,1.1,42.694440420873725,0.0005,0.0036,0.0001,0.00045,0.00045,0.00025,0.0122,0.00045,2313924,420738,0.02676219247431902,19.868907350575746,82.936962343779
NB9,Quý 3 2021,6.35,32.7,8.08,27.3,0.164,0.01,9.3,40.0,1.2,59.119770092160294,0.0005,0.003,0.0001,0.00045,0.00045,0.00025,0.0095,0.00045,2313924,420738,0.0325147486015742,25.76919101056374,104.40760787376928
NB9,Quý 4 2021,6.95,25.2,8.03,29.5,0.095,0.01,6.4,1.5,1.2,32.49611241108291,0.0005,0.0026,0.0001,0.00045,0.00045,0.00025,0.0148,0.00045,2313924,420738,0.02273077282159045,15.976372313449332,64.93255409774764
NB9,Quý 1 2022,6.33,22.8,8.04,29.6,0.256,0.01,6.4,70.0,1.1,110.06871086758699,0.0005,0.001,0.0001,0.00045,0.00045,0.00025,0.011,0.00045,2313924,420738,0.04715700052835082,42.3385257356961,145.40603787257618
NB9,Quý 2 2022,6.29,23.7,8.01,29.5,0.216,0.01,6.2,40.0,0.9,65.44373309779702,0.0005,0.0022,0.0001,0.00045,0.00045,0.00025,0.0095,0.00045,2313924,420738,0.03455262153720533,27.948491086740614,111.11109211604906
NB9,Quý 3 2022,6.23,29.9,8.08,29.4,0.183,0.01,6.4,1.5,0.8,30.693340538409405,0.0005,0.0026,0.0001,0.00045,0.00045,0.00025,0.0075,0.00045,2313924,420738,0.021967827742120614,15.264298002926747,61.16774821989368
NB9,Quý 4 2022,6.18,26.4,8.04,29.3,0.192,0.01,6.7,90.0,0.8,40.451224966548125,0.0005,0.0026,0.0001,0.00045,0.00045,0.00025,0.0116,0.00045,2313924,420738,0.025911986181256518,19.0304554581776,79.37683675169833
NB9,Quý 1 2023,6.25,22.2,8.01,29.7,0.152,0.01,6.5,1.5,1.0,90.56456890549053,0.0005,0.0021,0.0001,0.00045,0.00045,0.00025,0.0132,0.00045,2313924,420738,0.041964061832462714,36.2300185236671,132.5405538980078
NB9,Quý 2 2023,6.22,24.4,8.03,29.4,0.227,0.01,9.3,1.5,0.8,124.48557814423106,0.0005,0.0026,0.0001,0.00045,0.00045,0.00025,0.0118,0.00045,2313924,420738,0.05076000509994175,46.71307709150861,153.52506271577525
NB9,Quý 3 2023,6.12,28.9,8.05,29.3,0.173,0.01,6.9,1.5,0.8,220.0,0.0005,0.002,0.0001,0.00045,0.00045,0.00025,0.0072,0.00045,2313924,420738,0.06,60.0,199.86923566767146
NB9,Quý 4 2023,6.14,26.4,8.03,29.4,0.126,0.01,6.3,1.5,0.9,220.0,0.0005,0.0023,0.0001,0.00045,0.00045,0.00025,0.0128,0.00045,2313924,420738,0.06,60.0,200.0
NB9,Quý 1 2024,6.29,22.0,8,29.8,0.104,0.01,6.3,1.0,0.9,96.27863793754338,0.0015,0.0021,0.0001,0.0001,0.0005,0.0001,0.0122,0.0016,2313924,420738,0.04352832592279123,38.04480251305937,136.57637733103985
NB9,Quý 2 2024,6.18,25.3,8.06,29.3,0.113,0.01,6.5,1.0,0.7,41.09507346977577,0.0015,0.0017,0.0001,0.0001,0.0005,0.0001,0.0106,0.0012,2313924,420738,0.026157909336134107,19.272043797116527,80.41847519872543
NB9,Quý 3 2024,6.17,26.5,8,29.2,0.134,0.067,6.1,1.0,1.0,20.554249338862633,0.0015,0.0036,0.0001,0.0001,0.00015,0.0001,0.007,0.0001,2313924,420738,0.01728301824657227,11.08058725828954,40.0
NB9,Quý 4 2024,6.07,24.1,8.05,29.5,0.108,0.01,5.6,1.0,1.0,88.08377535392744,0.0015,0.0021,0.0001,0.0001,0.0038,0.0001,0.0342,0.0003,2313924,420738,0.041272626083888334,35.43500388993095,130.70845849375343
NB10,Quý 1 2021,7.62,21.4,7.83,29.5,0.147,0.01,15.1,1.5,0.8,45.74018528623074,0.0005,0.0011,0.0001,0.00045,0.00045,0.00025,0.0091,0.00045,2315155,421276,0.02788836141820783,20.993308808847935,87.48235618758696
NB10,Quý 2 2021,6.21,28.5,8.15,29.6,0.171,0.01,7.4,1.5,0.9,58.2109411530413,0.0005,0.0037,0.0003,0.00045,0.00045,0.00025,0.0107,0.00045,2315155,421276,0.03221482801952159,25.452240504030758,103.38570959281259
NB10,Quý 3 2021,6.28,32.8,8.12,27.4,0.22,0.01,8.9,1.5,0.8,51.664446342731765,0.0005,0.0015,0.0001,0.00045,0.00045,0.00025,0.0101,0.00045,2315155,421276,0.02999595726835949,23.138502217315835,95.51612803760767
NB10,Quý 4 2021,6.26,25.1,8.01,29.6,0.132,0.01,3.2,1.5,0.8,68.75649764475185,0.0005,0.0027,0.0003,0.00045,0.00045,0.00025,0.013,0.00045,2315155,421276,0.03558846454129489,29.073029189276202,114.36836454334458
NB10,Quý 1 2022,6.38,22.5,8.02,29.6,0.132,0.01,4.8,1.5,0.6,142.93086472255544,0.0005,0.0014,0.0001,0.00045,0.00045,0.00025,0.0107,0.00045,2315155,421276,0.055133589512945176,52.16451251671896,162.63920923150573
NB10,Quý 2 2022,6.3,23.5,8,29.5,0.163,0.01,4.2,1.5,0.7,82.36676566458195,0.0005,0.0019,0.0001,0.00045,0.00045,0.00025,0.0063,0.00045,2315155,421276,0.03964870225494967,33.58542319418935,126.28194269781379
NB10,Quý 3 2022,6.25,29.4,8.01,29.4,0.235,0.01,4.2,1.5,0.6,68.0165199025475,0.0005,0.0021,0.0001,0.00045,0.00045,0.00025,0.0089,0.00045,2315155,421276,0.03535885790255385,28.822802740934627,113.65460651845247
NB10,Quý 4 2022,6.15,26.2,8.02,29.3,0.177,0.01,5.4,1.5,0.6,39.961783400212646,0.0005,0.0015,0.0001,0.00045,0.00045,0.00025,0.008,0.00045,2315155,421276,0.02572398619171828,18.84628699993881,78.57384988696754
NB10,Quý 1 2023,6.29,21.9,8.06,29.5,0.144,0.01,4.7,1.5,0.7,27.123873136155478,0.0005,0.0018,0.0001,0.00045,0.00045,0.00025,0.0098,0.00045,2315155,421276,0.020401856499525167,13.828801082195014,53.01268221182572
NB10,Quý 2 2023,6.23,24.2,8.01,29.4,0.141,0.01,6.3,1.5,0.6,55.759546448075234,0.0005,0.0017,0.0001,0.00045,0.00045,0.00025,0.0086,0.00045,2315155,421276,0.03139631696612628,24.59230092200007,100.54768363706677
NB10,Quý 3 2023,6.12,28.3,8.04,29.3,0.093,0.01,4.2,1.5,0.5,72.4816460620101,0.0005,0.0017,0.0001,0.00045,0.00045,0.00025,0.0085,0.00045,2315155,421276,0.036729582225096195,30.324623143065693,117.84869796726719
NB10,Quý 4 2023,6.19,25.5,8.02,29.4,0.077,0.01,4.8,1.5,0.6,218.7710061066423,0.0005,0.0021,0.0001,0.00045,0.00045,0.00025,0.0099,0.00045,2315155,421276,0.06,60.0,190.7171965431953
NB10,Quý 1 2024,6.23,21.7,8.08,29.6,0.092,0.01,4.7,1.0,0.6,81.04026747224019,0.0015,0.0019,0.0001,0.0001,0.0017,0.0001,0.0094,0.0006,2315155,421276,0.039265502950116084,33.15263135459061,125.21098085891543
NB10,Quý 2 2024,6.29,25.0,8,29.2,0.107,0.01,4.3,1.0,0.8,135.89514764918738,0.0015,0.0016,0.0001,0.0001,0.0005,0.0001,0.0081,0.0007,2315155,421276,0.05349375162205658,50.10287759697909,159.3095804409223
NB10,Quý 3 2024,6.12,26.4,8.04,29.2,0.082,0.057,5.2,1.0,0.8,55.322121552722955,0.0015,0.0036,0.0001,0.0001,0.00015,0.0001,0.0046,0.0001,2315155,421276,0.031248754150269786,24.438062285193055,100.02817605843391
NB10,Quý 4 2024,6.11,24.0,8.04,29.5,0.073,0.01,3.5,1.0,0.8,36.50297075919794,0.0015,0.0026,0.0001,0.0001,0.0028,0.0001,0.0858,0.0006,2315155,421276,0.024368010444271584,17.53144154104992,72.60224934331902
NB11,Quý 1 2021,6.27,22.0,7.55,27.4,0.015,0.01,15.3,1.5,0.6,41.708186800856,0.0005,0.0012,0.0001,0.00045,0.00045,0.00025,0.0073,0.00045,2316995,413685,0.026390657776411607,19.501392685618736,81.39532951070512
NB11,Quý 2 2021,6.47,28.9,7.82,27.9,0.015,0.01,11.6,1.5,1.0,48.23900423896431,0.0005,0.0039,0.0001,0.00045,0.0031,0.00025,0.0153,0.00045,2316995,413685,0.028789960166303794,21.90456834956214,90.99095741856988
NB11,Quý 3 2021,6.58,31.6,7.76,27.0,0.015,0.01,10.6,1.5,1.1,220.0,0.0005,0.0028,0.0001,0.00045,0.00045,0.00025,0.0127,0.00045,2316995,413685,0.06,60.0,200.0
NB11,Quý 4 2021,6.44,24.8,7.77,27.7,0.015,0.01,8.2,1.5,1.0,45.50652902677705,0.0005,0.0029,0.0001,0.00045,0.00045,0.00025,0.0185,0.00045,2316995,413685,0.0278030560134968,20.907595142508015,87.14453283102455
NB11,Quý 1 2022,6.07,21.7,7.82,27.5,0.015,0.01,9.2,1.5,0.8,124.51295597078676,0.0005,0.001,0.0001,0.00045,0.00045,0.00025,0.0145,0.00045,2316995,413685,0.05076668253814668,46.72128391228591,153.5395681494538
NB11,Quý 2 2022,6.01,23.6,7.79,27.3,0.015,0.01,9.5,1.5,0.5,43.31111915269056,0.0005,0.0015,0.0001,0.00045,0.00045,0.00025,0.0128,0.00045,2316995,413685,0.02699275202865556,20.097835949508113,83.88291287651894
NB11,Quý 3 2022,5.94,29.4,7.71,27.0,0.015,0.01,10.5,1.5,0.5,131.74339977371193,0.0005,0.0018,0.0001,0.00045,0.00045,0.00025,0.0103,0.00045,2316995,413685,0.05251007195741167,48.876272442914285,157.26292051496978
NB11,Quý 4 2022,5.9,26.1,8.05,26.8,0.015,0.01,11.7,1.5,0.4,94.57401530211519,0.0005,0.0017,0.0001,0.00045,0.00045,0.00025,0.0142,0.00045,2316995,413685,0.04306567571998609,37.505741435850766,135.39803864423453
NB11,Quý 1 2023,6.01,21.0,7.86,27.7,0.034,0.01,9.2,1.5,0.6,68.09893441966958,0.0005,0.0015,0.0001,0.00045,0.00045,0.00025,0.0177,0.00045,2316995,413685,0.03538447968519291,28.850698537648487,113.73448409367639
NB11,Quý 2 2023,5.94,23.8,7.7,27.1,0.015,0.01,7.5,1.5,0.5,73.05618159381635,0.0005,0.0021,0.0001,0.00045,0.00045,0.00025,0.0102,0.00045,2316995,413685,0.036903459440193465,30.516492287779375,118.36949895458264
NB11,Quý 3 2023,5.87,28.4,7.75,26.8,0.042,0.01,9.5,1.5,0.5,50.344126517843726,0.0005,0.0016,0.0001,0.00045,0.00045,0.00025,0.0099,0.00045,2316995,413685,0.02953503398831855,22.664898477261673,93.80849218282438
NB11,Quý 4 2023,5.91,25.7,7.79,26.9,0.056,0.01,9.3,1.5,0.5,98.14508747753213,0.0005,0.0018,0.0001,0.00045,0.00045,0.00025,0.0132,0.00045,2316995,413685,0.04403113850718703,38.63284233382524,137.8428880592832
NB11,Quý 1 2024,6.08,20.8,7.9,27.8,0.062,0.01,8.2,1.0,0.5,56.828835528786556,0.0015,0.0017,0.0001,0.0001,0.0005,0.0001,0.0127,0.0008,2316995,413685,0.031755090547653034,24.9683193796543,101.8006607863688
NB11,Quý 2 2024,5.88,24.6,7.76,26.8,0.075,0.01,9.2,1.0,0.4,35.6139026203681,0.0015,0.0014,0.0001,0.0001,0.0005,0.0001,0.0109,0.0004,2316995,413685,0.024011231816364567,17.18949072257015,70.97576944931006
NB11,Quý 3 2024,5.87,26.7,7.72,26.6,0.035,0.06,8.4,1.0,0.5,34.50146924397555,0.0015,0.0029,0.0001,0.0001,0.00015,0.0001,0.0154,0.0001,2316995,413685,0.023559736091713145,16.75919887092551,68.88249702721524
NB11,Quý 4 2024,5.84,23.9,7.72,27.0,0.01,0.01,9.5,1.0,0.5,83.14658522918342,0.0015,0.0024,0.0001,0.0001,0.0045,0.0002,0.0644,0.0007,2316995,413685,0.03987281952485088,33.83919707373419,126.90351670888478
NB12,Quý 1 2021,7.18,22.1,7.72,29.1,0.074,0.01,8.5,1.5,0.5,195.1001842519197,0.0005,0.0013,0.0001,0.00045,0.00045,0.0007,0.0069,0.00045,2316901,424936,0.06,60.0,183.16365025641738
NB12,Quý 2 2021,6.54,29.7,8.08,29.2,0.096,0.01,15.3,1.5,0.7,82.51389461085135,0.0005,0.0036,0.0001,0.00045,0.0013,0.00025,0.0088,0.0027,2316901,424936,0.03969105161102283,33.633339697174755,126.39966454293753
NB12,Quý 3 2021,6.54,32.7,8.02,27.2,0.123,0.01,14.3,1.5,0.7,69.6863615921677,0.0005,0.0026,0.0001,0.00045,0.00045,0.00025,0.0055,0.0015,2316901,424936,0.035875587660536654,29.386700041194306,115.2544669556047
NB12,Quý 4 2021,6.85,25.3,8.09,29.1,0.108,0.01,7.6,1.5,0.6,89.0566916368048,0.0005,0.0026,0.0001,0.00045,0.00045,0.00025,0.0107,0.0013,2316901,424936,0.041544713997535496,35.74732230676821,131.4330455841017
NB12,Quý 1 2022,6.3,21.1,8.06,29.2,0.065,0.01,7.9,1.5,0.5,165.32460595875702,0.0005,0.0015,0.0001,0.00045,0.00045,0.00025,0.0081,0.00045,2316901,424936,0.06,58.59650943829171,172.240069668273
NB12,Quý 2 2022,6.24,23.2,8.04,29.2,0.072,0.01,7.1,1.5,0.6,85.53977907730388,0.0005,0.0032,0.0001,0.00045,0.00045,0.00025,0.0117,0.00045,2316901,424936,0.040555397920495985,34.615042032281195,128.77530005455426
NB12,Quý 3 2022,6.26,29.6,8.06,29.1,0.132,0.01,8.8,1.5,0.5,58.36752831181181,0.0005,0.0018,0.0001,0.00045,0.00045,0.00025,0.0146,0.00045,2316901,424936,0.03226663643817186,25.506920227238044,103.56291076665052
NB12,Quý 4 2022,6.17,26.4,8.03,29.0,0.083,0.01,8.6,1.5,0.5,146.46759927977902,0.0005,0.0028,0.0001,0.00045,0.00045,0.00025,0.0137,0.00045,2316901,424936,0.05594563517580158,53.193111730694746,164.25154840239554
NB12,Quý 1 2023,6.24,21.6,8.03,29.4,0.076,0.01,7.6,1.5,0.7,97.11992305670938,0.0005,0.0013,0.0001,0.00045,0.00045,0.00025,0.0147,0.0011,2316901,424936,0.04375544452573596,38.31013733569896,137.15025753846453
NB12,Quý 2 2023,6.19,23.3,8.03,29.0,0.087,0.01,8.4,1.5,0.5,190.03999522382773,0.0005,0.0017,0.0001,0.00045,0.00045,0.00025,0.0093,0.00045,2316901,424936,0.06,60.0,181.43023967983967
NB12,Quý 3 2023,6.16,28.6,8.04,29.0,0.062,0.01,8.6,1.5,0.5,83.68512303301871,0.0005,0.0014,0.0001,0.00045,0.00045,0.00025,0.014,0.00045,2316901,424936,0.04002710050642143,34.01417195656871,127.32937748887625
NB12,Quý 4 2023,6.2,26.0,8.01,29.1,0.075,0.01,8.2,1.5,0.5,35.63846038378793,0.0005,0.0019,0.0001,0.00045,0.00045,0.00025,0.0119,0.00045,2316901,424936,0.024021134456899355,17.19895894155636,71.02123873117999
NB12,Quý 1 2024,6.19,21.5,8.01,29.5,0.067,0.01,7.5,1.0,0.6,32.664577450960365,0.0015,0.0018,0.0001,0.0001,0.0005,0.0001,0.0114,0.0013,2316901,424936,0.022801188371567173,16.04250203238303,65.2736320301734
NB12,Quý 2 2024,6.14,24.2,8.01,29.1,0.074,0.01,8.6,1.0,0.7,203.78696898168508,0.0015,0.0013,0.0001,0.0001,0.0005,0.0001,0.01,0.0007,2316901,424936,0.06,60.0,186.03711728924998
NB12,Quý 3 2024,6.22,26.8,8,29.0,0.073,0.055,6.8,1.0,0.7,212.97687731430497,0.0015,0.0023,0.0001,0.0001,0.00015,0.0001,0.0082,0.0001,2316901,424936,0.06,60.0,188.94662883133188
NB12,Quý 4 2024,6.14,24.0,8.05,29.2,0.066,0.01,7.6,1.0,0.7,67.16056627324113,0.0015,0.0036,0.0001,0.0014,0.0057,0.0001,0.0638,0.0005,2316901,424936,0.0350920094366268,28.53267429956445,112.81923146869597
NB13,Quý 1 2021,6.56,22.3,7.94,29.3,0.226,0.01,10.8,1.5,0.7,59.35766618259828,0.0005,0.0015,0.0001,0.016,0.00045,0.00025,0.0082,0.001,2316868,426503,0.0325929495201906,25.851993994866618,104.67250715456049
NB13,Quý 2 2021,6.42,29.6,8.05,29.0,0.156,0.01,12.8,1.5,0.7,181.66633901134756,0.0005,0.0036,0.0001,0.00045,0.00045,0.00025,0.001,0.00045,2316868,426503,0.06,60.0,178.4577716896881
NB13,Quý 3 2021,6.4,32.8,8.01,27.1,0.138,0.01,12.8,1.5,0.8,38.26866027615723,0.0005,0.003,0.0001,0.00045,0.00045,0.00025,0.001,0.00045,2316868,426503,0.025066381146033594,18.205646610371645,75.71817271826049
NB13,Quý 4 2021,6.93,25.2,8.1,29.1,0.144,0.01,8.1,1.5,0.6,43.52702448533591,0.0005,0.0026,0.0001,0.00045,0.00045,0.00025,0.0042,0.00045,2316868,426503,0.027073160986982127,20.17783080390054,84.21091924176694
NB13,Quý 1 2022,6.28,21.0,8.04,29.2,0.194,0.01,8.1,1.5,0.5,110.61577111931703,0.0005,0.0011,0.0001,0.0009,0.00045,0.00025,0.0067,0.00045,2316868,426503,0.047297059860257805,42.50654398278382,145.73307178756178
NB13,Quý 2 2022,6.22,23.0,8.02,29.1,0.171,0.01,8.2,1.5,0.6,58.94810560396105,0.0005,0.0017,0.0001,0.00045,0.00045,0.00025,0.0044,0.00045,2316868,426503,0.03245824069216534,25.70939921154192,104.21579508561642
NB13,Quý 3 2022,6.17,29.2,8.01,29.0,0.154,0.01,8.4,1.5,0.5,74.65230225421658,0.0005,0.002,0.0001,0.00045,0.00045,0.00025,0.008,0.00045,2316868,426503,0.03738364828450269,31.04794232554069,119.79512533119714
NB13,Quý 4 2022,6.13,26.5,8,28.9,0.185,0.01,8.2,1.5,0.5,67.81849814864938,0.0005,0.0015,0.0001,0.00045,0.00045,0.00025,0.0088,0.00045,2316868,426503,0.03529724402925546,28.755748206474077,113.4622840590195
NB13,Quý 1 2023,6.22,21.4,8.02,29.3,0.141,0.01,8.5,1.5,0.6,91.8956367467706,0.0005,0.0012,0.0001,0.00045,0.0021,0.00025,0.0152,0.0043,2316868,426503,0.04233191228442143,36.65477292275389,133.50298195195734
NB13,Quý 2 2023,6.16,23.2,8,29.0,0.184,0.01,6.1,1.5,0.5,175.81788487625533,0.0005,0.0015,0.0001,0.00045,0.00045,0.00025,0.0055,0.00045,2316868,426503,0.06,60.0,176.29927445254867
NB13,Quý 3 2023,6.08,28.2,8.03,28.8,0.076,0.01,8.3,1.5,0.5,79.1130825105338,0.0005,0.0015,0.0001,0.00045,0.00045,0.00025,0.0077,0.00045,2316868,426503,0.03870425534259755,32.52130466045805,123.62339627606983
NB13,Quý 4 2023,6.12,25.3,8.04,28.9,0.069,0.01,8.4,1.5,0.5,110.65683022724485,0.0005,0.0014,0.0001,0.00045,0.00045,0.00025,0.0061,0.00045,2316868,426503,0.04730756064366533,42.519147686767056,145.75755173107433
NB13,Quý 1 2024,6.28,21.3,8.01,29.2,0.074,0.01,8.2,1.0,0.7,21.60049995541213,0.0015,0.0013,0.0001,0.0001,0.0005,0.0001,0.0059,0.0006,2316868,426503,0.017803997475415213,11.52889712585251,40.0
NB13,Quý 2 2024,6.09,24.0,8.02,29.1,0.081,0.01,8.2,1.0,0.7,72.70457321686712,0.0015,0.0011,0.0001,0.0001,0.0005,0.0001,0.0077,0.0004,2316868,426503,0.03679711433713196,30.399107023418175,118.05126392279529
NB13,Quý 3 2024,6.15,26.6,8.03,28.8,0.085,0.058,7.1,1.0,0.7,44.90772317592297,0.0015,0.0029,0.0001,0.0001,0.00015,0.0001,0.0282,0.0001,2316868,426503,0.027583631022853584,20.68752558077623,86.27078918828516
NB13,Quý 4 2024,6.08,23.8,8.02,29.1,0.077,0.01,7.4,1.0,0.7,35.76090298951665,0.0015,0.0028,0.0001,0.0001,0.002,0.0001,0.0692,0.0002,2316868,426503,0.02407046719494293,17.2461469940748,71.24747758305489
NB14,Quý 1 2021,6.56,22.4,8.01,28.9,0.188,0.01,9.7,150.0,0.4,43.966717134935074,0.0005,0.001,0.0001,0.00045,0.00045,0.0005,0.0117,0.001,2317578,422609,0.027236420501957972,20.340494703495324,84.87390532284996
NB14,Quý 2 2021,6.1,30.2,8.19,29.1,0.128,0.01,14.4,90.0,0.7,61.15023917407681,0.0005,0.0042,0.0001,0.00045,0.0011,0.00025,0.0132,0.00045,2317578,422609,0.03317820410467208,26.473799954465104,106.63506237196752
NB14,Quý 3 2021,6.2,32.8,8.14,27.1,0.145,0.01,15.6,150.0,0.6,130.49742136218563,0.0005,0.0034,0.0001,0.00045,0.00045,0.00025,0.0113,0.00045,2317578,422609,0.052212439800234524,48.506648282380716,156.63610169424052
NB14,Quý 4 2021,6.21,25.1,8.11,29.1,0.116,0.01,8.9,1.5,0.8,33.50244959233705,0.0005,0.0031,0.0001,0.00045,0.00045,0.00025,0.016,0.00045,2317578,422609,0.023149259715019428,16.370392275043503,66.94429129041744
NB14,Quý 1 2022,6.2,21.5,8.09,29.2,0.164,0.01,8.3,200.0,0.7,76.28850822152087,0.0005,0.0013,0.0001,0.00045,0.00045,0.00025,0.0128,0.00045,2317578,422609,0.03787163352578927,31.590372280812133,121.2252597037767
NB14,Quý 2 2022,6.15,23.4,8.05,29.1,0.153,0.01,8.3,150.0,0.6,55.831901128719615,0.0005,0.0025,0.0001,0.00045,0.00045,0.00025,0.0152,0.00045,2317578,422609,0.03142068050744276,24.617790113580195,100.63322266665686
NB14,Quý 3 2022,6.09,29.8,8.09,29.0,0.124,0.01,9.1,1.5,0.5,61.38989737394028,0.0005,0.0015,0.0001,0.00045,0.00045,0.00025,0.0173,0.00045,2317578,422609,0.03325592414384108,26.5566524543608,106.89307622552157
NB14,Quý 4 2022,6.07,26.6,8.09,29.0,0.139,0.01,8.5,200.0,0.5,137.5548551439795,0.0005,0.0022,0.0001,0.00045,0.00045,0.00025,0.0178,0.00045,2317578,422609,0.05388360133895263,50.59110846876748,160.11031301218418
